rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
189,L0189,Lansdowne Cu Deposit (New Lairg),E07-002,Other metallic,Met,"Cu, Pb, Sb, Ag",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9829_10121,13,325.0,30,1.0,,,45.45981,-62.81822,-9831_10121;-9830_10120;-9830_10121;-9830_10122;-9829_10119;-9829_10120;-9829_10121;-9829_10122;-9829_10123;-9828_10120;-9828_10121;-9828_10122;-9827_10121,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E07-002,
190,L0190,Erinville (Walsh and McKinnon Mines),F05-007,Other metallic,Met,Fe,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9660_10104,13,325.0,30,1.0,,,45.38392,-61.74394,-9662_10104;-9661_10103;-9661_10104;-9661_10105;-9660_10102;-9660_10103;-9660_10104;-9660_10105;-9660_10106;-9659_10103;-9659_10104;-9659_10105;-9658_10104,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F05-007,
191,L0191,"Copper Lake Cu, Fe, Au Mine (Polsons Lake)",F05-003,Other metallic,Met,"Cu, Fe, Au",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9697_10109,13,325.0,30,1.0,,,45.40637,-61.97812,-9699_10109;-9698_10108;-9698_10109;-9698_10110;-9697_10107;-9697_10108;-9697_10109;-9697_10110;-9697_10111;-9696_10108;-9696_10109;-9696_10110;-9695_10109,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F05-003,
192,L0192,Widow Point Au Mine,F04-016,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9667_10072,13,325.0,30,1.0,,,45.23913,-61.78763,-9669_10072;-9668_10071;-9668_10072;-9668_10073;-9667_10070;-9667_10071;-9667_10072;-9667_10073;-9667_10074;-9666_10071;-9666_10072;-9666_10073;-9665_10072,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-016,
193,L0193,Widow Point Au Mine,F04-016,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9668_10072,13,325.0,30,1.0,,,45.24176,-61.79157,-9670_10072;-9669_10071;-9669_10072;-9669_10073;-9668_10070;-9668_10071;-9668_10072;-9668_10073;-9668_10074;-9667_10071;-9667_10072;-9667_10073;-9666_10072,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-016,
194,L0194,"Stirling Zn, Pb, Cu Deposit (Mindamar Mine)",F09-001,Other metallic,Met,"Zn, Pb, Cu, Ag, Au",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9456_10181,13,325.0,30,1.0,,,45.72959,-60.43738,-9458_10181;-9457_10180;-9457_10181;-9457_10182;-9456_10179;-9456_10180;-9456_10181;-9456_10182;-9456_10183;-9455_10180;-9455_10181;-9455_10182;-9454_10181,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F09-001,
195,L0195,"Stirling Zn, Pb, Cu Deposit (Mindamar Mine)",F09-001,Other metallic,Met,"Zn, Pb, Cu, Ag, Au",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9456_10180,13,325.0,30,1.0,,,45.72763,-60.43799,-9458_10180;-9457_10179;-9457_10180;-9457_10181;-9456_10178;-9456_10179;-9456_10180;-9456_10181;-9456_10182;-9455_10179;-9455_10180;-9455_10181;-9454_10180,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F09-001,
196,L0196,South Manchester Fe Mine (Callahan Mine),F06-004,Other metallic,Met,Fe,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9616_10107,13,325.0,30,1.0,,,45.39942,-61.45755,-9618_10107;-9617_10106;-9617_10107;-9617_10108;-9616_10105;-9616_10106;-9616_10107;-9616_10108;-9616_10109;-9615_10106;-9615_10107;-9615_10108;-9614_10107,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F06-004,
197,L0197,South Manchester Fe Mine (Callahan Mine),F06-004,Other metallic,Met,Fe,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9615_10108,13,325.0,30,1.0,,,45.40126,-61.45511,-9617_10108;-9616_10107;-9616_10108;-9616_10109;-9615_10106;-9615_10107;-9615_10108;-9615_10109;-9615_10110;-9614_10107;-9614_10108;-9614_10109;-9613_10108,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F06-004,
198,L0198,Roman Valley Fe Mine (Dunphy Prospect),F05-035,Other metallic,Met,Fe,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9646_10120,13,325.0,30,1.0,,,45.4579,-61.65187,-9648_10120;-9647_10119;-9647_10120;-9647_10121;-9646_10118;-9646_10119;-9646_10120;-9646_10121;-9646_10122;-9645_10119;-9645_10120;-9645_10121;-9644_10120,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F05-035,
199,L0199,Atkins Fe Mine,F05-034,Other metallic,Met,Fe,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9651_10120,13,325.0,30,1.0,,,45.45749,-61.68642,-9653_10120;-9652_10119;-9652_10120;-9652_10121;-9651_10118;-9651_10119;-9651_10120;-9651_10121;-9651_10122;-9650_10119;-9650_10120;-9650_10121;-9649_10120,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F05-034,
200,L0200,Glenbervie Pb Mine,E07-018,Other metallic,Met,"Pb, Zn",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9847_10082,13,325.0,30,1.0,,,45.28513,-62.93781,-9849_10082;-9848_10081;-9848_10082;-9848_10083;-9847_10080;-9847_10081;-9847_10082;-9847_10083;-9847_10084;-9846_10081;-9846_10082;-9846_10083;-9845_10082,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E07-018,
201,L0201,Specular Iron Mines,E07-010,Other metallic,Met,"Fe, Co, Au",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9785_10107,13,325.0,30,1.0,,,45.39792,-62.53845,-9787_10107;-9786_10106;-9786_10107;-9786_10108;-9785_10105;-9785_10106;-9785_10107;-9785_10108;-9785_10109;-9784_10106;-9784_10107;-9784_10108;-9783_10107,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E07-010,
202,L0202,Specular Iron Mines,E07-010,Other metallic,Met,"Fe, Co, Au",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9788_10107,13,325.0,30,1.0,,,45.39797,-62.55694,-9790_10107;-9789_10106;-9789_10107;-9789_10108;-9788_10105;-9788_10106;-9788_10107;-9788_10108;-9788_10109;-9787_10106;-9787_10107;-9787_10108;-9786_10107,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E07-010,
203,L0203,"College Grant Cu, Fe Mine",E08-002,Other metallic,Met,"Cu, Fe, Pb, Zn, F",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9714_10106,13,325.0,30,1.0,,,45.39379,-62.08662,-9716_10106;-9715_10105;-9715_10106;-9715_10107;-9714_10104;-9714_10105;-9714_10106;-9714_10107;-9714_10108;-9713_10105;-9713_10106;-9713_10107;-9712_10106,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E08-002,
204,L0204,"College Grant Cu, Fe Mine",E08-002,Other metallic,Met,"Cu, Fe, Pb, Zn, F",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9713_10106,13,325.0,30,1.0,,,45.39575,-62.07867,-9715_10106;-9714_10105;-9714_10106;-9714_10107;-9713_10104;-9713_10105;-9713_10106;-9713_10107;-9713_10108;-9712_10105;-9712_10106;-9712_10107;-9711_10106,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E08-002,
205,L0205,"College Grant Cu, Fe Mine",E08-002,Other metallic,Met,"Cu, Fe, Pb, Zn, F",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9710_10107,13,325.0,30,1.0,,,45.40028,-62.05918,-9712_10107;-9711_10106;-9711_10107;-9711_10108;-9710_10105;-9710_10106;-9710_10107;-9710_10108;-9710_10109;-9709_10106;-9709_10107;-9709_10108;-9708_10107,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E08-002,
206,L0206,West Caledonia Au Mine (McGinty Mine),A06-002,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10196_9875,13,325.0,30,1.0,,,44.35715,-65.16668,-10198_9875;-10197_9874;-10197_9875;-10197_9876;-10196_9873;-10196_9874;-10196_9875;-10196_9876;-10196_9877;-10195_9874;-10195_9875;-10195_9876;-10194_9875,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A06-002,
207,L0207,Mill Village Au District,A02-004,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10124_9831,13,325.0,30,1.0,,,44.1573,-64.70351,-10126_9831;-10125_9830;-10125_9831;-10125_9832;-10124_9829;-10124_9830;-10124_9831;-10124_9832;-10124_9833;-10123_9830;-10123_9831;-10123_9832;-10122_9831,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-004,
208,L0208,Mill Village Au District,A02-004,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10123_9831,13,325.0,30,1.0,,,44.15977,-64.70071,-10125_9831;-10124_9830;-10124_9831;-10124_9832;-10123_9829;-10123_9830;-10123_9831;-10123_9832;-10123_9833;-10122_9830;-10122_9831;-10122_9832;-10121_9831,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-004,
209,L0209,Upper Seal Harbour Au Mine,F04-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9656_10064,13,325.0,30,1.0,,,45.20594,-61.71776,-9658_10064;-9657_10063;-9657_10064;-9657_10065;-9656_10062;-9656_10063;-9656_10064;-9656_10065;-9656_10066;-9655_10063;-9655_10064;-9655_10065;-9654_10064,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-006,
210,L0210,Upper Seal Harbour Au Mine,F04-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9644_10064,13,325.0,30,1.0,,,45.20326,-61.64142,-9646_10064;-9645_10063;-9645_10064;-9645_10065;-9644_10062;-9644_10063;-9644_10064;-9644_10065;-9644_10066;-9643_10063;-9643_10064;-9643_10065;-9642_10064,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-006,
211,L0211,Upper Seal Harbour Au Mine,F04-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9643_10063,13,325.0,30,1.0,,,45.2029,-61.6341,-9645_10063;-9644_10062;-9644_10063;-9644_10064;-9643_10061;-9643_10062;-9643_10063;-9643_10064;-9643_10065;-9642_10062;-9642_10063;-9642_10064;-9641_10063,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-006,
212,L0212,Upper Seal Harbour Au Mine,F04-006,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9644_10064,13,325.0,30,1.0,,,45.20304,-61.63817,-9646_10064;-9645_10063;-9645_10064;-9645_10065;-9644_10062;-9644_10063;-9644_10064;-9644_10065;-9644_10066;-9643_10063;-9643_10064;-9643_10065;-9642_10064,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-006,
213,L0213,Hirschfield Pb Prospect,E08-020,Other metallic,Met,"Pb, Ag",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9719_10074,13,325.0,30,1.0,,,45.25157,-62.11656,-9721_10074;-9720_10073;-9720_10074;-9720_10075;-9719_10072;-9719_10073;-9719_10074;-9719_10075;-9719_10076;-9718_10073;-9718_10074;-9718_10075;-9717_10074,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E08-020,
214,L0214,Cross Roads Ohio Cu-Pb-Zn Mine,E08-005,Other metallic,Met,"Cu, Pb, Zn",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9712_10127,13,325.0,30,1.0,,,45.48717,-62.07373,-9714_10127;-9713_10126;-9713_10127;-9713_10128;-9712_10125;-9712_10126;-9712_10127;-9712_10128;-9712_10129;-9711_10126;-9711_10127;-9711_10128;-9710_10127,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=E08-005,
215,L0215,Indian Path Au-W Mine,A08-018,Other metallic,Met,"Au, W",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10068_9868,13,325.0,30,1.0,,,44.32518,-64.34795,-10070_9868;-10069_9867;-10069_9868;-10069_9869;-10068_9866;-10068_9867;-10068_9868;-10068_9869;-10068_9870;-10067_9867;-10067_9868;-10067_9869;-10066_9868,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A08-018,
216,L0216,Indian Path Au-W Mine,A08-018,Other metallic,Met,"Au, W",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10068_9868,13,325.0,30,1.0,,,44.32606,-64.34589,-10070_9868;-10069_9867;-10069_9868;-10069_9869;-10068_9866;-10068_9867;-10068_9868;-10068_9869;-10068_9870;-10067_9867;-10067_9868;-10067_9869;-10066_9868,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A08-018,
217,L0217,Dean and Chapter Mn Mine (Upper Mine),A16-006,Other metallic,Met-Ind,"Mn, Fe, Clay",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met-Ind). Deposit itself unclaimed.,,-10082_9988,13,325.0,30,1.0,,,44.8647,-64.43781,-10084_9988;-10083_9987;-10083_9988;-10083_9989;-10082_9986;-10082_9987;-10082_9988;-10082_9989;-10082_9990;-10081_9987;-10081_9988;-10081_9989;-10080_9988,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A16-006,
218,L0218,Stanburne,A10-002,Other metallic,Met,"Au, W",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10130_9934,13,325.0,30,1.0,,,44.62095,-64.74576,-10132_9934;-10131_9933;-10131_9934;-10131_9935;-10130_9932;-10130_9933;-10130_9934;-10130_9935;-10130_9936;-10129_9933;-10129_9934;-10129_9935;-10128_9934,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A10-002,
219,L0219,Gold River Au District,A09-003,Other metallic,Met,"Au, Cu, Fe, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10065_9924,13,325.0,30,1.0,,,44.57468,-64.33113,-10067_9924;-10066_9923;-10066_9924;-10066_9925;-10065_9922;-10065_9923;-10065_9924;-10065_9925;-10065_9926;-10064_9923;-10064_9924;-10064_9925;-10063_9924,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A09-003,
220,L0220,Mill Village Au District,A02-004,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10123_9831,13,325.0,30,1.0,,,44.15962,-64.6992,-10125_9831;-10124_9830;-10124_9831;-10124_9832;-10123_9829;-10123_9830;-10123_9831;-10123_9832;-10123_9833;-10122_9830;-10122_9831;-10122_9832;-10121_9831,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A02-004,
221,L0221,Carleton Au District,A04-001,Other metallic,Met,"Au, As, Cu, Pb, Ag",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10316_9797,9,225.0,30,1.0,,,44.00567,-65.93244,-10318_9797;-10317_9797;-10317_9798;-10316_9797;-10316_9798;-10316_9799;-10315_9797;-10315_9798;-10314_9797,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-001,
222,L0222,Kemptville Au District,A04-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10302_9808,13,325.0,30,1.0,,,44.05456,-65.84322,-10304_9808;-10303_9807;-10303_9808;-10303_9809;-10302_9806;-10302_9807;-10302_9808;-10302_9809;-10302_9810;-10301_9807;-10301_9808;-10301_9809;-10300_9808,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-003,
223,L0223,Kemptville Au District,A04-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-10304_9807,13,325.0,30,1.0,,,44.0512,-65.85553,-10306_9807;-10305_9806;-10305_9807;-10305_9808;-10304_9805;-10304_9806;-10304_9807;-10304_9808;-10304_9809;-10303_9806;-10303_9807;-10303_9808;-10302_9807,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-003,
224,L0224,Frenchvale-Boisdale Graphite Prospect,K01-049,Graphite,Cg,Graphite,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cg). Deposit itself unclaimed.,,-9459_10253,13,325.0,30,1.0,,,46.05476,-60.45593,-9461_10253;-9460_10252;-9460_10253;-9460_10254;-9459_10251;-9459_10252;-9459_10253;-9459_10254;-9459_10255;-9458_10252;-9458_10253;-9458_10254;-9457_10253,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-049,
225,L0225,Frenchvale-Boisdale Graphite Prospect,K01-049,Graphite,Cg,Graphite,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cg). Deposit itself unclaimed.,,-9459_10254,13,325.0,30,1.0,,,46.05746,-60.453,-9461_10254;-9460_10253;-9460_10254;-9460_10255;-9459_10252;-9459_10253;-9459_10254;-9459_10255;-9459_10256;-9458_10253;-9458_10254;-9458_10255;-9457_10254,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-049,
226,L0226,Frenchvale-Boisdale Graphite Prospect,K01-049,Graphite,Cg,Graphite,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cg). Deposit itself unclaimed.,,-9454_10260,13,325.0,30,1.0,,,46.08425,-60.42388,-9456_10260;-9455_10259;-9455_10260;-9455_10261;-9454_10258;-9454_10259;-9454_10260;-9454_10261;-9454_10262;-9453_10259;-9453_10260;-9453_10261;-9452_10260,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=K01-049,
227,L0227,Country Harbour Au District,F04-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9671_10073,13,325.0,30,1.0,,,45.24668,-61.80894,-9673_10073;-9672_10072;-9672_10073;-9672_10074;-9671_10071;-9671_10072;-9671_10073;-9671_10074;-9671_10075;-9670_10072;-9670_10073;-9670_10074;-9669_10073,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-003,
228,L0228,Country Harbour Au District,F04-003,Other metallic,Met,Au,Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9671_10075,13,325.0,30,1.0,,,45.25642,-61.81272,-9673_10075;-9672_10074;-9672_10075;-9672_10076;-9671_10073;-9671_10074;-9671_10075;-9671_10076;-9671_10077;-9670_10074;-9670_10075;-9670_10076;-9669_10075,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F04-003,
229,L0229,Forest Hill Gold District,F05-012,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9661_10086,13,325.0,30,1.0,,,45.30592,-61.7444,-9663_10086;-9662_10085;-9662_10086;-9662_10087;-9661_10084;-9661_10085;-9661_10086;-9661_10087;-9661_10088;-9660_10085;-9660_10086;-9660_10087;-9659_10086,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F05-012,
230,L0230,Forest Hill Gold District,F05-012,Other metallic,Met,"Au, As",Past Producer,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Past Producer (Met). Deposit itself unclaimed.,,-9662_10087,13,325.0,30,1.0,,,45.30925,-61.75538,-9664_10087;-9663_10086;-9663_10087;-9663_10088;-9662_10085;-9662_10086;-9662_10087;-9662_10088;-9662_10089;-9661_10086;-9661_10087;-9661_10088;-9660_10087,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=F05-012,
231,L0231,Kempt Back Lake Prospects,A04-015,Other metallic,Met,"Au, Sb",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10305_9805,13,325.0,27,1.0,,,44.04047,-65.86301,-10307_9805;-10306_9804;-10306_9805;-10306_9806;-10305_9803;-10305_9804;-10305_9805;-10305_9806;-10305_9807;-10304_9804;-10304_9805;-10304_9806;-10303_9805,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-015,
232,L0232,Tusket River Sn Prospect,A04-010,Other metallic,Met,"Sn, Cu",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10299_9801,13,325.0,27,1.0,,,44.02469,-65.82432,-10301_9801;-10300_9800;-10300_9801;-10300_9802;-10299_9799;-10299_9800;-10299_9801;-10299_9802;-10299_9803;-10298_9800;-10298_9801;-10298_9802;-10297_9801,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-010,
233,L0233,Gardners Meadow Brook Sn Prospect,A04-014,Other metallic,Met,"As, Cu, Sn",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-10288_9811,13,325.0,27,1.0,,,44.06806,-65.75559,-10290_9811;-10289_9810;-10289_9811;-10289_9812;-10288_9809;-10288_9810;-10288_9811;-10288_9812;-10288_9813;-10287_9810;-10287_9811;-10287_9812;-10286_9811,https://gesner.novascotia.ca/modb/queryView/singlereport.aspx?Occ_number=A04-014,
