rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
282,L0282,H-Zone,115I 212,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13955_13836,13,325.0,23,1.0,,62.149,-137.168,-13957_13836;-13956_13835;-13956_13836;-13956_13837;-13955_13834;-13955_13835;-13955_13836;-13955_13837;-13955_13838;-13954_13835;-13954_13836;-13954_13837;-13953_13836,https://data.geology.gov.yk.ca/Occurrence/17311,
283,L0283,Mann Vein,115P 077,Gold,Au-Met,"Gold, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13940_14213,12,300.0,23,1.0,,63.83934,-137.02236,-13942_14213;-13941_14212;-13941_14213;-13941_14214;-13940_14211;-13940_14212;-13940_14213;-13940_14214;-13940_14215;-13939_14212;-13939_14213;-13939_14214,https://data.geology.gov.yk.ca/Occurrence/17314,
284,L0284,Heon,116I 087,Other metallic,Met,Vanadium,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-13865_14902,13,325.0,23,1.0,,66.936,-136.287,-13867_14902;-13866_14901;-13866_14902;-13866_14903;-13865_14900;-13865_14901;-13865_14902;-13865_14903;-13865_14904;-13864_14901;-13864_14902;-13864_14903;-13863_14902,https://data.geology.gov.yk.ca/Occurrence/17316,
285,L0285,Stone Upper Middle,105M 136,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13758_14239,13,325.0,23,1.0,,63.95941,-135.2314,-13760_14239;-13759_14238;-13759_14239;-13759_14240;-13758_14237;-13758_14238;-13758_14239;-13758_14240;-13758_14241;-13757_14238;-13757_14239;-13757_14240;-13756_14239,https://data.geology.gov.yk.ca/Occurrence/17025,
286,L0286,Wolverine,115I 223,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13963_13825,13,325.0,23,1.0,,62.097,-137.246,-13965_13825;-13964_13824;-13964_13825;-13964_13826;-13963_13823;-13963_13824;-13963_13825;-13963_13826;-13963_13827;-13962_13824;-13962_13825;-13962_13826;-13961_13825,https://data.geology.gov.yk.ca/Occurrence/17363,
287,L0287,Rex,115I 222,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13962_13826,13,325.0,23,1.0,,62.104,-137.236,-13964_13826;-13963_13825;-13963_13826;-13963_13827;-13962_13824;-13962_13825;-13962_13826;-13962_13827;-13962_13828;-13961_13825;-13961_13826;-13961_13827;-13960_13826,https://data.geology.gov.yk.ca/Occurrence/17362,
288,L0288,Far East BYG,115I 221,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13959_13829,13,325.0,23,1.0,,62.114,-137.203,-13961_13829;-13960_13828;-13960_13829;-13960_13830;-13959_13827;-13959_13828;-13959_13829;-13959_13830;-13959_13831;-13958_13828;-13958_13829;-13958_13830;-13957_13829,https://data.geology.gov.yk.ca/Occurrence/17361,
289,L0289,Far Eastern Pearl,115I 220,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13958_13829,13,325.0,23,1.0,,62.117,-137.197,-13960_13829;-13959_13828;-13959_13829;-13959_13830;-13958_13827;-13958_13828;-13958_13829;-13958_13830;-13958_13831;-13957_13828;-13957_13829;-13957_13830;-13956_13829,https://data.geology.gov.yk.ca/Occurrence/17360,
290,L0290,Central Pearl,115I 219,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13962_13832,13,325.0,23,1.0,,62.131,-137.241,-13964_13832;-13963_13831;-13963_13832;-13963_13833;-13962_13830;-13962_13831;-13962_13832;-13962_13833;-13962_13834;-13961_13831;-13961_13832;-13961_13833;-13960_13832,https://data.geology.gov.yk.ca/Occurrence/17359,
291,L0291,BYG,115I 217,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13963_13831,13,325.0,23,1.0,,62.125,-137.248,-13965_13831;-13964_13830;-13964_13831;-13964_13832;-13963_13829;-13963_13830;-13963_13831;-13963_13832;-13963_13833;-13962_13830;-13962_13831;-13962_13832;-13961_13831,https://data.geology.gov.yk.ca/Occurrence/17357,
292,L0292,Eastern Chevron,115I 214,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13963_13828,13,325.0,23,1.0,,62.113,-137.251,-13965_13828;-13964_13827;-13964_13828;-13964_13829;-13963_13826;-13963_13827;-13963_13828;-13963_13829;-13963_13830;-13962_13827;-13962_13828;-13962_13829;-13961_13828,https://data.geology.gov.yk.ca/Occurrence/17354,
293,L0293,Eastern BYG,115I 213,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13961_13830,13,325.0,23,1.0,,62.12,-137.231,-13963_13830;-13962_13829;-13962_13830;-13962_13831;-13961_13828;-13961_13829;-13961_13830;-13961_13831;-13961_13832;-13960_13829;-13960_13830;-13960_13831;-13959_13830,https://data.geology.gov.yk.ca/Occurrence/17353,
294,L0294,Western Dickson,115I 215,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13966_13830,13,325.0,23,1.0,,62.12,-137.274,-13968_13830;-13967_13829;-13967_13830;-13967_13831;-13966_13828;-13966_13829;-13966_13830;-13966_13831;-13966_13832;-13965_13829;-13965_13830;-13965_13831;-13964_13830,https://data.geology.gov.yk.ca/Occurrence/17355,
295,L0295,Kona North,115J 144,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14186_14001,13,325.0,23,1.0,,62.88707,-139.43587,-14188_14001;-14187_14000;-14187_14001;-14187_14002;-14186_13999;-14186_14000;-14186_14001;-14186_14002;-14186_14003;-14185_14000;-14185_14001;-14185_14002;-14184_14001,https://data.geology.gov.yk.ca/Occurrence/17172,
296,L0296,Kona,115J 145,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14185_13999,13,325.0,23,1.0,,62.87849,-139.4334,-14187_13999;-14186_13998;-14186_13999;-14186_14000;-14185_13997;-14185_13998;-14185_13999;-14185_14000;-14185_14001;-14184_13998;-14184_13999;-14184_14000;-14183_13999,https://data.geology.gov.yk.ca/Occurrence/17173,
297,L0297,Konnexion,115J 146,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14185_14000,13,325.0,23,1.0,,62.8825,-139.42613,-14187_14000;-14186_13999;-14186_14000;-14186_14001;-14185_13998;-14185_13999;-14185_14000;-14185_14001;-14185_14002;-14184_13999;-14184_14000;-14184_14001;-14183_14000,https://data.geology.gov.yk.ca/Occurrence/17174,
298,L0298,Espresso,115J 147,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14188_13999,13,325.0,23,1.0,,62.87829,-139.4592,-14190_13999;-14189_13998;-14189_13999;-14189_14000;-14188_13997;-14188_13998;-14188_13999;-14188_14000;-14188_14001;-14187_13998;-14187_13999;-14187_14000;-14186_13999,https://data.geology.gov.yk.ca/Occurrence/17175,
299,L0299,Dolce,115J 148,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14185_13997,13,325.0,23,1.0,,62.86848,-139.42903,-14187_13997;-14186_13996;-14186_13997;-14186_13998;-14185_13995;-14185_13996;-14185_13997;-14185_13998;-14185_13999;-14184_13996;-14184_13997;-14184_13998;-14183_13997,https://data.geology.gov.yk.ca/Occurrence/17176,
300,L0300,Bix 79-2,115P 067,Tin,Sn-Zn,"Tin, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Sn-Zn). Deposit itself unclaimed.,,-13897_14214,13,325.0,23,1.0,,63.84365,-136.59861,-13899_14214;-13898_14213;-13898_14214;-13898_14215;-13897_14212;-13897_14213;-13897_14214;-13897_14215;-13897_14216;-13896_14213;-13896_14214;-13896_14215;-13895_14214,https://data.geology.gov.yk.ca/Occurrence/17177,
301,L0301,"Convert ""F""",105B 153,Silver,Ag-Pb-Au,"Silver, Lead, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Au). Deposit itself unclaimed.,,-13396_13426,13,325.0,23,1.0,,60.30809,-131.67597,-13398_13426;-13397_13425;-13397_13426;-13397_13427;-13396_13424;-13396_13425;-13396_13426;-13396_13427;-13396_13428;-13395_13425;-13395_13426;-13395_13427;-13394_13426,https://data.geology.gov.yk.ca/Occurrence/17178,
302,L0302,"Convert ""H""",105B 154,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13398_13428,13,325.0,23,1.0,,60.31397,-131.69337,-13400_13428;-13399_13427;-13399_13428;-13399_13429;-13398_13426;-13398_13427;-13398_13428;-13398_13429;-13398_13430;-13397_13427;-13397_13428;-13397_13429;-13396_13428,https://data.geology.gov.yk.ca/Occurrence/17179,
303,L0303,"Convert ""B""",105B 155,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13409_13436,13,325.0,23,1.0,,60.35144,-131.80112,-13411_13436;-13410_13435;-13410_13436;-13410_13437;-13409_13434;-13409_13435;-13409_13436;-13409_13437;-13409_13438;-13408_13435;-13408_13436;-13408_13437;-13407_13436,https://data.geology.gov.yk.ca/Occurrence/17180,
304,L0304,"Convert ""C""",105B 156,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13412_13431,13,325.0,23,1.0,,60.32938,-131.8309,-13414_13431;-13413_13430;-13413_13431;-13413_13432;-13412_13429;-13412_13430;-13412_13431;-13412_13432;-13412_13433;-13411_13430;-13411_13431;-13411_13432;-13410_13431,https://data.geology.gov.yk.ca/Occurrence/17181,
305,L0305,Rosy-A,105C 064,Copper,Cu-Au-Ag-Met,"Copper, Gold, Silver, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag-Met). Deposit itself unclaimed.,,-13608_13566,13,325.0,23,1.0,,60.93294,-133.75713,-13610_13566;-13609_13565;-13609_13566;-13609_13567;-13608_13564;-13608_13565;-13608_13566;-13608_13567;-13608_13568;-13607_13565;-13607_13566;-13607_13567;-13606_13566,https://data.geology.gov.yk.ca/Occurrence/17186,
306,L0306,Rosy-B,105C 065,Copper,Cu-Au-Ag-Met,"Copper, Gold, Silver, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag-Met). Deposit itself unclaimed.,,-13609_13564,13,325.0,23,1.0,,60.92698,-133.76507,-13611_13564;-13610_13563;-13610_13564;-13610_13565;-13609_13562;-13609_13563;-13609_13564;-13609_13565;-13609_13566;-13608_13563;-13608_13564;-13608_13565;-13607_13564,https://data.geology.gov.yk.ca/Occurrence/17187,
307,L0307,Rosy-C,105D 238,Copper,Cu-Au-Ag-Met,"Copper, Gold, Silver, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag-Met). Deposit itself unclaimed.,,-13609_13565,13,325.0,23,1.0,,60.9304,-133.76331,-13611_13565;-13610_13564;-13610_13565;-13610_13566;-13609_13563;-13609_13564;-13609_13565;-13609_13566;-13609_13567;-13608_13564;-13608_13565;-13608_13566;-13607_13565,https://data.geology.gov.yk.ca/Occurrence/17189,
308,L0308,Nadaleen Zone,106C 157,Silver,Ag-Zn-Pb-Cu,"Silver, Zinc, Lead, Copper, Antimony, Arsenic, Mercury",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Zn-Pb-Cu). Deposit itself unclaimed.,,-13559_14281,13,325.0,23,1.0,,64.146,-133.28,-13561_14281;-13560_14280;-13560_14281;-13560_14282;-13559_14279;-13559_14280;-13559_14281;-13559_14282;-13559_14283;-13558_14280;-13558_14281;-13558_14282;-13557_14281,https://data.geology.gov.yk.ca/Occurrence/17286,
309,L0309,River,105H 109,Other metallic,Met,Pyrrhotite,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Met). Deposit itself unclaimed.,,-13212_13584,13,325.0,23,1.0,,61.0173,-129.86539,-13214_13584;-13213_13583;-13213_13584;-13213_13585;-13212_13582;-13212_13583;-13212_13584;-13212_13585;-13212_13586;-13211_13583;-13211_13584;-13211_13585;-13210_13584,https://data.geology.gov.yk.ca/Occurrence/17265,
310,L0310,VIVI,105A 052,Gold,Au-Pb-Met-Ag,"Gold, Lead, Arsenic, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Pb-Met-Ag). Deposit itself unclaimed.,,-13215_13572,13,325.0,23,1.0,,60.96,-129.897,-13217_13572;-13216_13571;-13216_13572;-13216_13573;-13215_13570;-13215_13571;-13215_13572;-13215_13573;-13215_13574;-13214_13571;-13214_13572;-13214_13573;-13213_13572,https://data.geology.gov.yk.ca/Occurrence/17264,
311,L0311,Anderson-Owl,105M 154,Gold,Au-Met,"Gold, Arsenic, Antimony, Bismuth",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13743_14188,13,325.0,23,1.0,,63.729,-135.08,-13745_14188;-13744_14187;-13744_14188;-13744_14189;-13743_14186;-13743_14187;-13743_14188;-13743_14189;-13743_14190;-13742_14187;-13742_14188;-13742_14189;-13741_14188,https://data.geology.gov.yk.ca/Occurrence/17262,
312,L0312,Blackjack Zone,115P 075,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13948_14222,13,325.0,23,1.0,,63.881,-137.102,-13950_14222;-13949_14221;-13949_14222;-13949_14223;-13948_14220;-13948_14221;-13948_14222;-13948_14223;-13948_14224;-13947_14221;-13947_14222;-13947_14223;-13946_14222,https://data.geology.gov.yk.ca/Occurrence/17260,
313,L0313,Eiger Zone,115P 074,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13945_14222,13,325.0,23,1.0,,63.881,-137.069,-13947_14222;-13946_14221;-13946_14222;-13946_14223;-13945_14220;-13945_14221;-13945_14222;-13945_14223;-13945_14224;-13944_14221;-13944_14222;-13944_14223;-13943_14222,https://data.geology.gov.yk.ca/Occurrence/17259,
314,L0314,Bullseye,115J 149,Gold,Au-Ag-Met,"Gold, Silver, Arsenic, Bismuth, Antimony",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Met). Deposit itself unclaimed.,,-14239_13911,13,325.0,23,1.0,,62.48584,-139.95939,-14241_13911;-14240_13910;-14240_13911;-14240_13912;-14239_13909;-14239_13910;-14239_13911;-14239_13912;-14239_13913;-14238_13910;-14238_13911;-14238_13912;-14237_13911,https://data.geology.gov.yk.ca/Occurrence/17202,
315,L0315,Bear Paw Breccia Zone,115P 072,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13950_14209,13,325.0,23,1.0,,63.823,-137.115,-13952_14209;-13951_14208;-13951_14209;-13951_14210;-13950_14207;-13950_14208;-13950_14209;-13950_14210;-13950_14211;-13949_14208;-13949_14209;-13949_14210;-13948_14209,https://data.geology.gov.yk.ca/Occurrence/17257,
316,L0316,Hopper North,115H 069,Copper,Cu-Au-Ag,"Copper, Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag). Deposit itself unclaimed.,,-13929_13648,13,325.0,23,1.0,,61.304,-136.917,-13931_13648;-13930_13647;-13930_13648;-13930_13649;-13929_13646;-13929_13647;-13929_13648;-13929_13649;-13929_13650;-13928_13647;-13928_13648;-13928_13649;-13927_13648,https://data.geology.gov.yk.ca/Occurrence/17255,
317,L0317,Mitsu West,115H 068,Copper,Cu-Au-Ag,"Copper, Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag). Deposit itself unclaimed.,,-13931_13647,13,325.0,23,1.0,,61.297,-136.933,-13933_13647;-13932_13646;-13932_13647;-13932_13648;-13931_13645;-13931_13646;-13931_13647;-13931_13648;-13931_13649;-13930_13646;-13930_13647;-13930_13648;-13929_13647,https://data.geology.gov.yk.ca/Occurrence/17254,
318,L0318,Rude Northeast Zone,115J 150,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14095_13956,13,325.0,23,1.0,,62.688,-138.546,-14097_13956;-14096_13955;-14096_13956;-14096_13957;-14095_13954;-14095_13955;-14095_13956;-14095_13957;-14095_13958;-14094_13955;-14094_13956;-14094_13957;-14093_13956,https://data.geology.gov.yk.ca/Occurrence/17245,
319,L0319,Rusty Valley,105B 157,Zinc,Zn,Zinc,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Zn). Deposit itself unclaimed.,,-13352_13389,13,325.0,23,1.0,,60.14,-131.241,-13354_13389;-13353_13388;-13353_13389;-13353_13390;-13352_13387;-13352_13388;-13352_13389;-13352_13390;-13352_13391;-13351_13388;-13351_13389;-13351_13390;-13350_13389,https://data.geology.gov.yk.ca/Occurrence/17237,
320,L0320,Dromedary Creek Zone,105L 072,Lead,Pb-Zn-Ag-Fe,"Lead, Zinc, Silver, Iron, Manganese, Nickel",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag-Fe). Deposit itself unclaimed.,,-13697_13996,13,325.0,23,1.0,,62.86767,-134.62953,-13699_13996;-13698_13995;-13698_13996;-13698_13997;-13697_13994;-13697_13995;-13697_13996;-13697_13997;-13697_13998;-13696_13995;-13696_13996;-13696_13997;-13695_13996,https://data.geology.gov.yk.ca/Occurrence/17225,
321,L0321,Cu DDH81-05,105L 071,Copper,Cu,Copper,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu). Deposit itself unclaimed.,,-13706_13999,13,325.0,23,1.0,,62.88143,-134.71745,-13708_13999;-13707_13998;-13707_13999;-13707_14000;-13706_13997;-13706_13998;-13706_13999;-13706_14000;-13706_14001;-13705_13998;-13705_13999;-13705_14000;-13704_13999,https://data.geology.gov.yk.ca/Occurrence/17224,
322,L0322,Lower Saddle,115P 073,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13948_14218,13,325.0,23,1.0,,63.865,-137.098,-13950_14218;-13949_14217;-13949_14218;-13949_14219;-13948_14216;-13948_14217;-13948_14218;-13948_14219;-13948_14220;-13947_14217;-13947_14218;-13947_14219;-13946_14218,https://data.geology.gov.yk.ca/Occurrence/17258,
323,L0323,Nom,105I 008,Copper,Cu-Ag-Au,"Copper, Silver, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Ag-Au). Deposit itself unclaimed.,,-13214_13991,13,325.0,23,1.0,,62.84389,-129.88361,-13216_13991;-13215_13990;-13215_13991;-13215_13992;-13214_13989;-13214_13990;-13214_13991;-13214_13992;-13214_13993;-13213_13990;-13213_13991;-13213_13992;-13212_13991,https://data.geology.gov.yk.ca/Occurrence/13387,
324,L0324,Nar,105I 004,Zinc,Zn-Pb-Ag-Cu,"Zinc, Lead, Silver, Copper, Gold, Tungsten",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Zn-Pb-Ag-Cu). Deposit itself unclaimed.,,-13214_13808,13,325.0,23,1.0,,62.02139,-129.88194,-13216_13808;-13215_13807;-13215_13808;-13215_13809;-13214_13806;-13214_13807;-13214_13808;-13214_13809;-13214_13810;-13213_13807;-13213_13808;-13213_13809;-13212_13808,https://data.geology.gov.yk.ca/Occurrence/13384,
325,L0325,Clea,105I 006,Tungsten,W-Cu,"Tungsten, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (W-Cu). Deposit itself unclaimed.,,-13212_13976,13,325.0,23,1.0,,62.77694,-129.86944,-13214_13976;-13213_13975;-13213_13976;-13213_13977;-13212_13974;-13212_13975;-13212_13976;-13212_13977;-13212_13978;-13211_13975;-13211_13976;-13211_13977;-13210_13976,https://data.geology.gov.yk.ca/Occurrence/13385,
326,L0326,Gunpowder,115J 156,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14239_13899,13,325.0,23,1.0,,62.43,-139.964,-14241_13899;-14240_13898;-14240_13899;-14240_13900;-14239_13897;-14239_13898;-14239_13899;-14239_13900;-14239_13901;-14238_13898;-14238_13899;-14238_13900;-14237_13899,https://data.geology.gov.yk.ca/Occurrence/17443,
327,L0327,Chai,115J 155,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14238_13898,13,325.0,23,1.0,,62.425,-139.95,-14240_13898;-14239_13897;-14239_13898;-14239_13899;-14238_13896;-14238_13897;-14238_13898;-14238_13899;-14238_13900;-14237_13897;-14237_13898;-14237_13899;-14236_13898,https://data.geology.gov.yk.ca/Occurrence/17442,
328,L0328,Oolong,115J 154,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14236_13904,13,325.0,23,1.0,,62.453,-139.926,-14238_13904;-14237_13903;-14237_13904;-14237_13905;-14236_13902;-14236_13903;-14236_13904;-14236_13905;-14236_13906;-14235_13903;-14235_13904;-14235_13905;-14234_13904,https://data.geology.gov.yk.ca/Occurrence/17441,
329,L0329,Pekoe,115J 153,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14239_13903,13,325.0,23,1.0,,62.449,-139.963,-14241_13903;-14240_13902;-14240_13903;-14240_13904;-14239_13901;-14239_13902;-14239_13903;-14239_13904;-14239_13905;-14238_13902;-14238_13903;-14238_13904;-14237_13903,https://data.geology.gov.yk.ca/Occurrence/17440,
330,L0330,Silver Hart-S Zone,105B 171,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13300_13430,13,325.0,23,1.0,,60.32584,-130.72796,-13302_13430;-13301_13429;-13301_13430;-13301_13431;-13300_13428;-13300_13429;-13300_13430;-13300_13431;-13300_13432;-13299_13429;-13299_13430;-13299_13431;-13298_13430,https://data.geology.gov.yk.ca/Occurrence/17426,
331,L0331,Rooski Vein,106C 160,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13605_14298,13,325.0,23,1.0,,64.222,-133.729,-13607_14298;-13606_14297;-13606_14298;-13606_14299;-13605_14296;-13605_14297;-13605_14298;-13605_14299;-13605_14300;-13604_14297;-13604_14298;-13604_14299;-13603_14298,https://data.geology.gov.yk.ca/Occurrence/17427,
332,L0332,Skukum Creek-Polaris Zone,105D 254,Gold,Au-Ag-Met,"Gold, Silver, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Met). Deposit itself unclaimed.,,-13774_13397,13,325.0,23,1.0,,60.176,-135.389,-13776_13397;-13775_13396;-13775_13397;-13775_13398;-13774_13395;-13774_13396;-13774_13397;-13774_13398;-13774_13399;-13773_13396;-13773_13397;-13773_13398;-13772_13397,https://data.geology.gov.yk.ca/Occurrence/17393,
