rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
324,L0324,Jones Creek *,373,Other metallic,Met,"Cu, Pb",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10139_10137,13,325.0,17,1.0,,45.53473,-66.20747,-10141_10137;-10140_10136;-10140_10137;-10140_10138;-10139_10135;-10139_10136;-10139_10137;-10139_10138;-10139_10139;-10138_10136;-10138_10137;-10138_10138;-10137_10137,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=373,
325,L0325,Wickham * &quot;I&quot;,374,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10116_10162,13,325.0,17,1.0,,45.64613,-66.05664,-10118_10162;-10117_10161;-10117_10162;-10117_10163;-10116_10160;-10116_10161;-10116_10162;-10116_10163;-10116_10164;-10115_10161;-10115_10162;-10115_10163;-10114_10162,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=374,
326,L0326,George Lake * &quot;I&quot;,375,Other metallic,Met,As,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10130_10145,13,325.0,17,1.0,,45.57058,-66.15163,-10132_10145;-10131_10144;-10131_10145;-10131_10146;-10130_10143;-10130_10144;-10130_10145;-10130_10146;-10130_10147;-10129_10144;-10129_10145;-10129_10146;-10128_10145,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=375,
327,L0327,Bald Hill,376,Other metallic,Met,"Au, Sb",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10110_10167,13,325.0,17,1.0,,45.66889,-66.01775,-10112_10167;-10111_10166;-10111_10167;-10111_10168;-10110_10165;-10110_10166;-10110_10167;-10110_10168;-10110_10169;-10109_10166;-10109_10167;-10109_10168;-10108_10167,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=376,
328,L0328,Elder Jackson Road * &quot;I&quot;,377,Other metallic,Met,Pb,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10145_10141,13,325.0,17,1.0,,45.55003,-66.24607,-10147_10141;-10146_10140;-10146_10141;-10146_10142;-10145_10139;-10145_10140;-10145_10141;-10145_10142;-10145_10143;-10144_10140;-10144_10141;-10144_10142;-10143_10141,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=377,
329,L0329,Beulah &quot;I&quot;,378,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10109_10154,12,300.0,17,1.0,,45.60947,-66.01302,-10111_10154;-10110_10153;-10110_10154;-10110_10155;-10109_10152;-10109_10153;-10109_10154;-10109_10155;-10109_10156;-10108_10153;-10108_10154;-10108_10155,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=378,
330,L0330,London Settlement,379,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10108_10163,10,250.0,17,1.0,,45.65142,-66.00914,-10110_10163;-10109_10162;-10109_10163;-10109_10164;-10108_10161;-10108_10162;-10108_10163;-10108_10164;-10108_10165;-10106_10163,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=379,
331,L0331,Rocky Brook Camps *,380,Other metallic,Met,"Mo, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10202_10375,13,325.0,17,1.0,,46.60003,-66.62386,-10204_10375;-10203_10374;-10203_10375;-10203_10376;-10202_10373;-10202_10374;-10202_10375;-10202_10376;-10202_10377;-10201_10374;-10201_10375;-10201_10376;-10200_10375,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=380,
332,L0332,Rocky Brook South A,381,Other metallic,Met,"F, Mo, Sn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10203_10379,13,325.0,17,1.0,,46.6217,-66.62441,-10205_10379;-10204_10378;-10204_10379;-10204_10380;-10203_10377;-10203_10378;-10203_10379;-10203_10380;-10203_10381;-10202_10378;-10202_10379;-10202_10380;-10201_10379,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=381,
333,L0333,Hurd Lake North,382,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10199_10396,13,325.0,17,1.0,,46.69698,-66.60274,-10201_10396;-10200_10395;-10200_10396;-10200_10397;-10199_10394;-10199_10395;-10199_10396;-10199_10397;-10199_10398;-10198_10395;-10198_10396;-10198_10397;-10197_10396,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=382,
334,L0334,Gilman Brook Fluorite A,383,Other metallic,Met,F,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10209_10374,13,325.0,17,1.0,,46.59753,-66.6658,-10211_10374;-10210_10373;-10210_10374;-10210_10375;-10209_10372;-10209_10373;-10209_10374;-10209_10375;-10209_10376;-10208_10373;-10208_10374;-10208_10375;-10207_10374,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=383,
335,L0335,Four Mile Brook W-Mo,384,Other metallic,Met,W,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10203_10384,13,325.0,17,1.0,,46.64253,-66.62747,-10205_10384;-10204_10383;-10204_10384;-10204_10385;-10203_10382;-10203_10383;-10203_10384;-10203_10385;-10203_10386;-10202_10383;-10202_10384;-10202_10385;-10201_10384,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=384,
336,L0336,Four Mile Lake A,385,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10194_10384,13,325.0,17,1.0,,46.64308,-66.57079,-10196_10384;-10195_10383;-10195_10384;-10195_10385;-10194_10382;-10194_10383;-10194_10384;-10194_10385;-10194_10386;-10193_10383;-10193_10384;-10193_10385;-10192_10384,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=385,
337,L0337,Trout Lake Pluton SE B,386,Other metallic,Met,Sn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10209_10368,13,325.0,17,1.0,,46.57113,-66.66441,-10211_10368;-10210_10367;-10210_10368;-10210_10369;-10209_10366;-10209_10367;-10209_10368;-10209_10369;-10209_10370;-10208_10367;-10208_10368;-10208_10369;-10207_10368,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=386,
338,L0338,Trout Brook- Upper,387,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10210_10367,13,325.0,17,1.0,,46.56753,-66.67552,-10212_10367;-10211_10366;-10211_10367;-10211_10368;-10210_10365;-10210_10366;-10210_10367;-10210_10368;-10210_10369;-10209_10366;-10209_10367;-10209_10368;-10208_10367,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=387,
339,L0339,Trout Brook- Lower A,388,Other metallic,Met,"Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10203_10368,13,325.0,17,1.0,,46.57086,-66.63024,-10205_10368;-10204_10367;-10204_10368;-10204_10369;-10203_10366;-10203_10367;-10203_10368;-10203_10369;-10203_10370;-10202_10367;-10202_10368;-10202_10369;-10201_10368,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=388,
340,L0340,Trout Lake Pluton East,389,Other metallic,Met,Sn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10203_10371,13,325.0,17,1.0,,46.58559,-66.63052,-10205_10371;-10204_10370;-10204_10371;-10204_10372;-10203_10369;-10203_10370;-10203_10371;-10203_10372;-10203_10373;-10202_10370;-10202_10371;-10202_10372;-10201_10371,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=389,
341,L0341,Trout Brook Granite A,390,Other metallic,Met,F,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10221_10370,13,325.0,17,1.0,,46.5817,-66.74635,-10223_10370;-10222_10369;-10222_10370;-10222_10371;-10221_10368;-10221_10369;-10221_10370;-10221_10371;-10221_10372;-10220_10369;-10220_10370;-10220_10371;-10219_10370,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=390,
342,L0342,Deadman Brook Greisen A,391,Other metallic,Met,Bi,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10221_10364,13,325.0,17,1.0,,46.55446,-66.74386,-10223_10364;-10222_10363;-10222_10364;-10222_10365;-10221_10362;-10221_10363;-10221_10364;-10221_10365;-10221_10366;-10220_10363;-10220_10364;-10220_10365;-10219_10364,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=391,
343,L0343,Fullerton Brook Moly A,392,Other metallic,Met,Mo,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10214_10386,13,325.0,17,1.0,,46.65031,-66.69635,-10216_10386;-10215_10385;-10215_10386;-10215_10387;-10214_10384;-10214_10385;-10214_10386;-10214_10387;-10214_10388;-10213_10385;-10213_10386;-10213_10387;-10212_10386,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=392,
344,L0344,Brewer Brook,415,Other metallic,Met,"As, Cu, Pb",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10219_10357,13,325.0,17,1.0,,46.52224,-66.73302,-10221_10357;-10220_10356;-10220_10357;-10220_10358;-10219_10355;-10219_10356;-10219_10357;-10219_10358;-10219_10359;-10218_10356;-10218_10357;-10218_10358;-10217_10357,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=415,
345,L0345,Millstream Henry,417,Other metallic,Met,"Ag, Au, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10099_10611,13,325.0,17,1.0,,47.66323,-65.94568,-10101_10611;-10100_10610;-10100_10611;-10100_10612;-10099_10609;-10099_10610;-10099_10611;-10099_10612;-10099_10613;-10098_10610;-10098_10611;-10098_10612;-10097_10611,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=417,
346,L0346,Millstream-Great Northern,418,Other metallic,Met,"Ag, Au, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10101_10610,13,325.0,17,1.0,,47.65736,-65.96313,-10103_10610;-10102_10609;-10102_10610;-10102_10611;-10101_10608;-10101_10609;-10101_10610;-10101_10611;-10101_10612;-10100_10609;-10100_10610;-10100_10611;-10099_10610,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=418,
347,L0347,Pine Tree,419,Other metallic,Met,"Ag, Au, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10089_10615,13,325.0,17,1.0,,47.67912,-65.88123,-10091_10615;-10090_10614;-10090_10615;-10090_10616;-10089_10613;-10089_10614;-10089_10615;-10089_10616;-10089_10617;-10088_10614;-10088_10615;-10088_10616;-10087_10615,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=419,
348,L0348,Half Mile,420,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10085_10618,13,325.0,17,1.0,,47.69524,-65.85597,-10087_10618;-10086_10617;-10086_10618;-10086_10619;-10085_10616;-10085_10617;-10085_10618;-10085_10619;-10085_10620;-10084_10617;-10084_10618;-10084_10619;-10083_10618,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=420,
349,L0349,Rocky Brook 3,421,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10092_10614,13,325.0,17,1.0,,47.67587,-65.90247,-10094_10614;-10093_10613;-10093_10614;-10093_10615;-10092_10612;-10092_10613;-10092_10614;-10092_10615;-10092_10616;-10091_10613;-10091_10614;-10091_10615;-10090_10614,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=421,
350,L0350,Millstream Bridge,422,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10088_10615,13,325.0,17,1.0,,47.68002,-65.87472,-10090_10615;-10089_10614;-10089_10615;-10089_10616;-10088_10613;-10088_10614;-10088_10615;-10088_10616;-10088_10617;-10087_10614;-10087_10615;-10087_10616;-10086_10615,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=422,
351,L0351,Mccormack Brook,423,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10198_10592,13,325.0,17,1.0,,47.57781,-66.59747,-10200_10592;-10199_10591;-10199_10592;-10199_10593;-10198_10590;-10198_10591;-10198_10592;-10198_10593;-10198_10594;-10197_10591;-10197_10592;-10197_10593;-10196_10592,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=423,
352,L0352,Mccormack Brook East,424,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10196_10594,13,325.0,17,1.0,,47.58503,-66.58163,-10198_10594;-10197_10593;-10197_10594;-10197_10595;-10196_10592;-10196_10593;-10196_10594;-10196_10595;-10196_10596;-10195_10593;-10195_10594;-10195_10595;-10194_10594,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=424,
353,L0353,Millstream Iron A,425,Other metallic,Met,"Ag, Au, Cu, Mo, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10090_10616,13,325.0,17,1.0,,47.68499,-65.89213,-10092_10616;-10091_10615;-10091_10616;-10091_10617;-10090_10614;-10090_10615;-10090_10616;-10090_10617;-10090_10618;-10089_10615;-10089_10616;-10089_10617;-10088_10616,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=425,
354,L0354,Millstream Iron West,426,Other metallic,Met,"Ag, Au, Cu, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10093_10615,13,325.0,17,1.0,,47.67864,-65.90829,-10095_10615;-10094_10614;-10094_10615;-10094_10616;-10093_10613;-10093_10614;-10093_10615;-10093_10616;-10093_10617;-10092_10614;-10092_10615;-10092_10616;-10091_10615,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=426,
355,L0355,Rocky Brook 2,427,Other metallic,Met,"Ag, Au, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10093_10615,13,325.0,17,1.0,,47.6782,-65.91177,-10095_10615;-10094_10614;-10094_10615;-10094_10616;-10093_10613;-10093_10614;-10093_10615;-10093_10616;-10093_10617;-10092_10614;-10092_10615;-10092_10616;-10091_10615,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=427,
356,L0356,Rocky Brook 1,428,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10098_10613,13,325.0,17,1.0,,47.67253,-65.94024,-10100_10613;-10099_10612;-10099_10613;-10099_10614;-10098_10611;-10098_10612;-10098_10613;-10098_10614;-10098_10615;-10097_10612;-10097_10613;-10097_10614;-10096_10613,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=428,
357,L0357,Millstream 4,429,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10081_10617,13,325.0,17,1.0,,47.6903,-65.83052,-10083_10617;-10082_10616;-10082_10617;-10082_10618;-10081_10615;-10081_10616;-10081_10617;-10081_10618;-10081_10619;-10080_10616;-10080_10617;-10080_10618;-10079_10617,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=429,
358,L0358,Millstream 3,430,Other metallic,Met,Zn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10081_10618,13,325.0,17,1.0,,47.69142,-65.8333,-10083_10618;-10082_10617;-10082_10618;-10082_10619;-10081_10616;-10081_10617;-10081_10618;-10081_10619;-10081_10620;-10080_10617;-10080_10618;-10080_10619;-10079_10618,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=430,
359,L0359,Millstream 2,431,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10084_10616,13,325.0,17,1.0,,47.68615,-65.85219,-10086_10616;-10085_10615;-10085_10616;-10085_10617;-10084_10614;-10084_10615;-10084_10616;-10084_10617;-10084_10618;-10083_10615;-10083_10616;-10083_10617;-10082_10616,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=431,
360,L0360,Millstream 1,432,Other metallic,Met,"Ag, Au, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10085_10616,13,325.0,17,1.0,,47.68273,-65.85902,-10087_10616;-10086_10615;-10086_10616;-10086_10617;-10085_10614;-10085_10615;-10085_10616;-10085_10617;-10085_10618;-10084_10615;-10084_10616;-10084_10617;-10083_10616,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=432,
361,L0361,Melanson Brook A,433,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10105_10627,12,300.0,17,1.0,,47.73364,-65.98468,-10106_10626;-10106_10627;-10106_10628;-10105_10625;-10105_10626;-10105_10627;-10105_10628;-10105_10629;-10104_10626;-10104_10627;-10104_10628;-10103_10627,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=433,
362,L0362,Stephen&#39;s Brook,434,Other metallic,Met,"Ag, Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10083_10620,13,325.0,17,1.0,,47.70062,-65.84579,-10085_10620;-10084_10619;-10084_10620;-10084_10621;-10083_10618;-10083_10619;-10083_10620;-10083_10621;-10083_10622;-10082_10619;-10082_10620;-10082_10621;-10081_10620,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=434,
363,L0363,Stephens Brook South,435,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10083_10618,13,325.0,17,1.0,,47.69378,-65.84373,-10085_10618;-10084_10617;-10084_10618;-10084_10619;-10083_10616;-10083_10617;-10083_10618;-10083_10619;-10083_10620;-10082_10617;-10082_10618;-10082_10619;-10081_10618,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=435,
364,L0364,Rocky Brook Gold,436,Other metallic,Met,"Ag, Au",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10161_10624,13,325.0,17,1.0,,47.72173,-66.35299,-10163_10624;-10162_10623;-10162_10624;-10162_10625;-10161_10622;-10161_10623;-10161_10624;-10161_10625;-10161_10626;-10160_10623;-10160_10624;-10160_10625;-10159_10624,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=436,
365,L0365,Nigadoo 15,437,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10091_10628,13,325.0,17,1.0,,47.73782,-65.89691,-10093_10628;-10092_10627;-10092_10628;-10092_10629;-10091_10626;-10091_10627;-10091_10628;-10091_10629;-10091_10630;-10090_10627;-10090_10628;-10090_10629;-10089_10628,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=437,
366,L0366,Simpsons Field,438,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10188_10589,13,325.0,17,1.0,,47.56337,-66.53191,-10190_10589;-10189_10588;-10189_10589;-10189_10590;-10188_10587;-10188_10588;-10188_10589;-10188_10590;-10188_10591;-10187_10588;-10187_10589;-10187_10590;-10186_10589,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=438,
367,L0367,Nicholas Denys 9,439,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10092_10616,13,325.0,17,1.0,,47.68435,-65.90194,-10094_10616;-10093_10615;-10093_10616;-10093_10617;-10092_10614;-10092_10615;-10092_10616;-10092_10617;-10092_10618;-10091_10615;-10091_10616;-10091_10617;-10090_10616,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=439,
368,L0368,Nicholas Denys 7,440,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10092_10615,13,325.0,17,1.0,,47.68087,-65.90108,-10094_10615;-10093_10614;-10093_10615;-10093_10616;-10092_10613;-10092_10614;-10092_10615;-10092_10616;-10092_10617;-10091_10614;-10091_10615;-10091_10616;-10090_10615,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=440,
369,L0369,Nicholas Denys 5,441,Other metallic,Met,"Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10087_10621,13,325.0,17,1.0,,47.7067,-65.86802,-10089_10621;-10088_10620;-10088_10621;-10088_10622;-10087_10619;-10087_10620;-10087_10621;-10087_10622;-10087_10623;-10086_10620;-10086_10621;-10086_10622;-10085_10621,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=441,
370,L0370,Nicholas Denys 6,442,Other metallic,Met,"Cu, Mo",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10090_10622,13,325.0,17,1.0,,47.71145,-65.88666,-10092_10622;-10091_10621;-10091_10622;-10091_10623;-10090_10620;-10090_10621;-10090_10622;-10090_10623;-10090_10624;-10089_10621;-10089_10622;-10089_10623;-10088_10622,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=442,
